"Status","Order","Family","Genus","Binomial","Log_mass","Combined_mass","Ancestral.mass","Mass.change"
"extant","Rodentia","Muridae","Neotoma","Neotoma cinerea",2.48,299.2,2.788125,0.308125
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus brunneus",2.48,300,2.788125,0.308125
"extant","Artiodactyla","Bovidae","Kobus","Kobus megaceros",4.94,87500.4,5.24904761904762,0.309047619047619
"extant","Artiodactyla","Bovidae","Tragelaphus","Tragelaphus angasii",4.94,86600.4,5.24904761904762,0.309047619047619
"extant","Artiodactyla","Bovidae","Naemorhedus","Naemorhedus sumatraensis",4.94,87500,5.24904761904762,0.309047619047619
"extant","Artiodactyla","Bovidae","Oryx","Oryx leucoryx",4.94,87700,5.24904761904762,0.309047619047619
"extant","Artiodactyla","Cervidae","Blastocerus","Blastocerus dichotomus",4.94,86666.2,5.24904761904762,0.309047619047619
"extant","Rodentia","Capromyidae","Plagiodontia","Plagiodontia aedium",3.1,1267,2.788125,0.311875
"extant","Rodentia","Muridae","Hypogeomys","Hypogeomys antimena",3.1,1250,2.788125,0.311875
"extant","Primates","Hominidae","Pan","Pan troglodytes",4.65,44999.7,4.338,0.312
"extant","Carnivora","Otariidae","Arctocephalus","Arctocephalus tropicalis",4.92,84000,4.60282608695652,0.317173913043479
"extant","Primates","Cercopithecidae","Macaca","Macaca fuscata",4.02,10400,4.338,0.318000000000001
"extant","Rodentia","Sciuridae","Funisciurus","Funisciurus pyrropus",2.47,297,2.788125,0.318125
"extant","Rodentia","Sciuridae","Heliosciurus","Heliosciurus gambianus",2.47,295,2.788125,0.318125
"extant","Artiodactyla","Cervidae","Rangifer","Rangifer tarandus",4.93,86034,5.24904761904762,0.31904761904762
"extant","Rodentia","Muridae","Cricetomys","Cricetomys emini",3.11,1300,2.788125,0.321875
"extant","Rodentia","Muridae","Cricetomys","Cricetomys gambianus",3.11,1285,2.788125,0.321875
"extant","Rodentia","Dasyproctidae","Myoprocta","Myoprocta exilis",3.11,1280,2.788125,0.321875
"extant","Rodentia","Echimyidae","Chaetomys","Chaetomys subspinosus",3.11,1300,2.788125,0.321875
"extant","Diprotodontia","Macropodidae","Macropus","Macropus antilopinus",4.44,27250,4.76243902439024,0.322439024390244
"extant","Carnivora","Mustelidae","Aonyx","Aonyx capensis",4.28,18999.8,4.60282608695652,0.322826086956521
"extant","Lagomorpha","Leporidae","Sylvilagus","Sylvilagus aquaticus",3.33,2135.8,3.00666666666667,0.323333333333333
"extant","Lagomorpha","Leporidae","Romerolagus","Romerolagus diazi",2.68,476.7,3.00666666666667,0.326666666666667
"extant","Carnivora","Phocidae","Phoca","Phoca caspica",4.93,86000,4.60282608695652,0.327173913043478
"extant","Primates","Cercopithecidae","Colobus","Colobus guereza",4.01,10200,4.338,0.328
"extant","Rodentia","Ctenodactylidae","Ctenodactylus","Ctenodactylus gundi",2.46,289,2.788125,0.328125
"extant","Rodentia","Sciuridae","Funisciurus","Funisciurus carruthersi",2.46,286,2.788125,0.328125
"extant","Rodentia","Sciuridae","Heliosciurus","Heliosciurus ruwenzorii",2.46,291,2.788125,0.328125
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus citellus",2.46,290,2.788125,0.328125
"extant","Rodentia","Caviidae","Microcavia","Microcavia australis",2.46,286.1,2.788125,0.328125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys emilianus",2.46,285.3,2.788125,0.328125
"extant","Artiodactyla","Bovidae","Capra","Capra ibex",4.92,85166.5,5.24904761904762,0.329047619047619
"extant","Artiodactyla","Suidae","Phacochoerus","Phacochoerus africanus",4.92,82500,5.24904761904762,0.329047619047619
"extant","Rodentia","Sciuridae","Ratufa","Ratufa macroura",3.125,1327.1,2.788125,0.336875
"extant","Perissodactyla","Equidae","Equus","Equus asinus",5.22,164998.5,5.55769230769231,0.337692307692308
"extant","Primates","Cercopithecidae","Pygathrix","Pygathrix bieti",4,9960,4.338,0.338
"extant","Primates","Hylobatidae","Hylobates","Hylobates syndactylus",4,10000,4.338,0.338
"extant","Rodentia","Sciuridae","Callosciurus","Callosciurus erythraeus",2.45,280,2.788125,0.338125
"extant","Rodentia","Muridae","Tylomys","Tylomys bullaris",2.45,280,2.788125,0.338125
"extant","Rodentia","Muridae","Tylomys","Tylomys tumbalensis",2.45,280,2.788125,0.338125
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus beldingi",2.45,280.5,2.788125,0.338125
"extant","Rodentia","Caviidae","Cavia","Cavia fulgida",2.45,282.5,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys albispinus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys amphichoricus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys bolivianus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys brevicauda",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys canicollis",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys chrysaeolus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys decumanus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys goeldii",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys gorgonae",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys gularis",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys hendeei",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys hoplomyoides",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys magdalenae",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys mincae",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys myosuros",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys oconnelli",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys oris",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys poliopus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys quadruplicatus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys setosus",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys simonsi",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys steerei",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys urichi",2.45,285,2.788125,0.338125
"extant","Rodentia","Echimyidae","Proechimys","Proechimys warreni",2.45,285,2.788125,0.338125
"extant","Artiodactyla","Bovidae","Tragelaphus","Tragelaphus imberbis",4.91,81575.5,5.24904761904762,0.339047619047619
"extant","Artiodactyla","Suidae","Sus","Sus verrucosus",4.91,81250,5.24904761904762,0.339047619047619
"extant","Rodentia","Sciuridae","Cynomys","Cynomys ludovicianus",3.13,1364,2.788125,0.341875
"extant","Lagomorpha","Leporidae","Lepus","Lepus saxatilis",3.35,2225,3.00666666666667,0.343333333333333
"extant","Lagomorpha","Leporidae","Pronolagus","Pronolagus crassicaudatus",3.35,2230,3.00666666666667,0.343333333333333
"extant","Lagomorpha","Leporidae","Pronolagus","Pronolagus rupestris",3.35,2250,3.00666666666667,0.343333333333333
"extant","Proboscidea","Elephantidae","Elephas","Elephas maximus",6.46,2915040,6.80666666666667,0.346666666666667
"extant","Carnivora","Phocidae","Phoca","Phoca fasciata",4.95,90000,4.60282608695652,0.347173913043479
"extant","Carnivora","Phocidae","Phoca","Phoca sibirica",4.95,90000,4.60282608695652,0.347173913043479
"extant","Primates","Cercopithecidae","Colobus","Colobus polykomos",3.99,9834.9,4.338,0.348
"extant","Primates","Cercopithecidae","Colobus","Colobus angolensis",3.99,9850,4.338,0.348
"extant","Primates","Cercopithecidae","Procolobus","Procolobus preussi",3.99,9750,4.338,0.348
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus madrensis",2.44,275,2.788125,0.348125
"extant","Rodentia","Echimyidae","Olallamys","Olallamys albicauda",2.44,273.5,2.788125,0.348125
"extant","Rodentia","Echimyidae","Thrichomys","Thrichomys apereoides",2.44,275,2.788125,0.348125
"extant","Artiodactyla","Bovidae","Damaliscus","Damaliscus hunteri",4.9,80000,5.24904761904762,0.349047619047619
"extant","Monotremata","Tachyglossidae","Zaglossus","Zaglossus bruijnii",3.89,7800,4.24,0.35
"extant","Artiodactyla","Camelidae","Camelus","Camelus dromedarius",5.6,402000,5.24904761904762,0.35095238095238
"extant","Diprotodontia","Macropodidae","Macropus","Macropus giganteus",4.41,25875,4.76243902439024,0.352439024390244
"extant","Diprotodontia","Vombatidae","Lasiorhinus","Lasiorhinus latifrons",4.41,25500,4.76243902439024,0.352439024390244
"extant","Diprotodontia","Vombatidae","Vombatus","Vombatus ursinus",4.41,26000,4.76243902439024,0.352439024390244
"extant","Carnivora","Felidae","Lynx","Lynx lynx",4.25,17950,4.60282608695652,0.352826086956521
"extant","Lagomorpha","Leporidae","Lepus","Lepus nigricollis",3.36,2298.5,3.00666666666667,0.353333333333333
"extant","Carnivora","Phocidae","Phoca","Phoca hispida",4.96,90900,4.60282608695652,0.357173913043479
"extant","Rodentia","Muridae","Mesembriomys","Mesembriomys macrurus",2.43,267,2.788125,0.358125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys magellanicus",2.43,272,2.788125,0.358125
"extant","Rodentia","Heteromyidae","Heteromys","Heteromys australis",2.43,267.5,2.788125,0.358125
"extant","Rodentia","Muridae","Sundamys","Sundamys muelleri",2.43,275.65,2.788125,0.358125
"extant","Artiodactyla","Bovidae","Kobus","Kobus kob",4.89,78500.1,5.24904761904762,0.35904761904762
"extant","Artiodactyla","Bovidae","Tragelaphus","Tragelaphus spekii",4.89,77999.2,5.24904761904762,0.35904761904762
"extant","Lagomorpha","Leporidae","Pronolagus","Pronolagus randensis",3.37,2335,3.00666666666667,0.363333333333333
"extant","Carnivora","Ursidae","Melursus","Melursus ursinus",4.97,93130,4.60282608695652,0.367173913043479
"extant","Rodentia","Geomyidae","Thomomys","Thomomys townsendii",2.42,263.4,2.788125,0.368125
"extant","Rodentia","Muridae","Neofiber","Neofiber alleni",2.42,266,2.788125,0.368125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys fulvus",2.42,262,2.788125,0.368125
"extant","Artiodactyla","Bovidae","Capra","Capra hircus",4.88,75000,5.24904761904762,0.36904761904762
"extant","Artiodactyla","Bovidae","Hemitragus","Hemitragus hylocrius",4.88,75000,5.24904761904762,0.36904761904762
"extant","Rodentia","Sciuridae","Aeromys","Aeromys thomasi",3.16,1435,2.788125,0.371875
"extant","Lagomorpha","Leporidae","Lepus","Lepus californicus",3.38,2422.5,3.00666666666667,0.373333333333333
"extant","Carnivora","Otariidae","Arctocephalus","Arctocephalus philippii",4.98,95000,4.60282608695652,0.377173913043479
"extant","Carnivora","Mustelidae","Gulo","Gulo gulo",4.225,17012.55,4.60282608695652,0.377826086956522
"extant","Primates","Cebidae","Ateles","Ateles fusciceps",3.96,9100,4.338,0.378
"extant","Rodentia","Sciuridae","Hylopetes","Hylopetes alboniger",2.41,255.4,2.788125,0.378125
"extant","Rodentia","Muridae","Rattus","Rattus everetti",2.41,255,2.788125,0.378125
"extant","Rodentia","Caviidae","Microcavia","Microcavia niata",2.41,255.2,2.788125,0.378125
"extant","Rodentia","Echimyidae","Echimys","Echimys dasythrix",2.41,260,2.788125,0.378125
"extant","Artiodactyla","Bovidae","Ovis","Ovis canadensis",4.87,74644.9,5.24904761904762,0.379047619047619
"extant","Rodentia","Sciuridae","Petaurista","Petaurista magnificus",3.17,1475.5,2.788125,0.381875
"extant","Lagomorpha","Leporidae","Brachylagus","Brachylagus idahoensis",2.62,421.3,3.00666666666667,0.386666666666667
"extant","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella",4.99,97500,4.60282608695652,0.387173913043479
"extant","Perissodactyla","Tapiridae","Tapirus","Tapirus pinchaque",5.17,148949.8,5.55769230769231,0.387692307692308
"extant","Primates","Cercopithecidae","Macaca","Macaca tonkeana",3.95,9000,4.338,0.388
"extant","Primates","Cercopithecidae","Nasalis","Nasalis larvatus",3.95,9000,4.338,0.388
"extant","Primates","Cercopithecidae","Trachypithecus","Trachypithecus vetulus",3.95,8830,4.338,0.388
"extant","Rodentia","Anomaluridae","Anomalurus","Anomalurus pusillus",2.4,250,2.788125,0.388125
"extant","Rodentia","Sciuridae","Atlantoxerus","Atlantoxerus getulus",2.4,251,2.788125,0.388125
"extant","Rodentia","Sciuridae","Funisciurus","Funisciurus leucogenys",2.4,250,2.788125,0.388125
"extant","Rodentia","Sciuridae","Paraxerus","Paraxerus cooperi",2.4,250,2.788125,0.388125
"extant","Rodentia","Muridae","Rhizomys","Rhizomys sumatrensis",2.4,250,2.788125,0.388125
"extant","Rodentia","Sciuridae","Spermophilus","Spermophilus suslicus",2.4,252,2.788125,0.388125
"extant","Rodentia","Geomyidae","Orthogeomys","Orthogeomys underwoodi",2.4,250,2.788125,0.388125
"extant","Rodentia","Geomyidae","Pappogeomys","Pappogeomys castanops",2.4,251.8,2.788125,0.388125
"extant","Rodentia","Geomyidae","Pappogeomys","Pappogeomys tylorhinus",2.4,249,2.788125,0.388125
"extant","Rodentia","Abrocomidae","Abrocoma","Abrocoma bennetti",2.4,250.5,2.788125,0.388125
"extant","Rodentia","Abrocomidae","Abrocoma","Abrocoma cinerea",2.4,250,2.788125,0.388125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys tuconax",2.4,249,2.788125,0.388125
"extant","Rodentia","Muridae","Nectomys","Nectomys parvipes",2.4,248.8,2.788125,0.388125
"extant","Rodentia","Sciuridae","Sciurus","Sciurus granatensis",2.4,250,2.788125,0.388125
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus silvicultor",4.86,72500.3,5.24904761904762,0.389047619047619
"extant","Artiodactyla","Bovidae","Gazella","Gazella dama",4.86,72999.5,5.24904761904762,0.389047619047619
"extant","Artiodactyla","Cervidae","Cervus","Cervus eldii",4.86,73000,5.24904761904762,0.389047619047619
"extant","Artiodactyla","Bovidae","Oreamnos","Oreamnos americanus",4.86,72500.3,5.24904761904762,0.389047619047619
"extant","Rodentia","Capromyidae","Geocapromys","Geocapromys brownii",3.18,1500,2.788125,0.391875
"extant","Lagomorpha","Leporidae","Poelagus","Poelagus marjorita",3.4,2500,3.00666666666667,0.393333333333333
"extant","Lagomorpha","Leporidae","Caprolagus","Caprolagus hispidus",3.4,2497,3.00666666666667,0.393333333333333
"extant","Lagomorpha","Leporidae","Lepus","Lepus callotis",3.4,2500,3.00666666666667,0.393333333333333
"extant","Carnivora","Phocidae","Phoca","Phoca vitulina",5,1e+05,4.60282608695652,0.397173913043479
"extant","Carnivora","Felidae","Panthera","Panthera onca",5,1e+05,4.60282608695652,0.397173913043479
"extant","Carnivora","Ursidae","Ursus","Ursus americanus",5,99949.4,4.60282608695652,0.397173913043479
"extant","Rodentia","Muridae","Neotoma","Neotoma martinensis",2.39,246,2.788125,0.398125
"extant","Rodentia","Muridae","Neotoma","Neotoma floridana",2.39,244.7,2.788125,0.398125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys leucodon",2.39,243.6,2.788125,0.398125
"extant","Rodentia","Echimyidae","Echimys","Echimys blainvillei",2.39,243.3,2.788125,0.398125
"extant","Artiodactyla","Bovidae","Addax","Addax nasomaculatus",4.85,70000.3,5.24904761904762,0.39904761904762
"extant","Artiodactyla","Bovidae","Cephalophus","Cephalophus jentinki",4.85,70000.3,5.24904761904762,0.39904761904762
"extant","Artiodactyla","Bovidae","Kobus","Kobus vardonii",4.85,71500.7,5.24904761904762,0.39904761904762
"extant","Artiodactyla","Suidae","Phacochoerus","Phacochoerus aethiopicus",4.85,71000.3,5.24904761904762,0.39904761904762
"extant","Artiodactyla","Suidae","Potamochoerus","Potamochoerus porcus",4.85,70000.3,5.24904761904762,0.39904761904762
"extant","Artiodactyla","Cervidae","Hippocamelus","Hippocamelus bisulcus",4.85,70000.3,5.24904761904762,0.39904761904762
"extant","Rodentia","Chinchillidae","Lagidium","Lagidium viscacia",3.19,1540,2.788125,0.401875
"extant","Carnivora","Otariidae","Arctocephalus","Arctocephalus forsteri",5.01,101250,4.60282608695652,0.407173913043478
"extant","Rodentia","Bathyergidae","Georychus","Georychus capensis",2.38,239.3,2.788125,0.408125
"extant","Rodentia","Muridae","Neotoma","Neotoma micropus",2.38,237.5,2.788125,0.408125
"extant","Rodentia","Echimyidae","Hoplomys","Hoplomys gymnurus",2.38,240,2.788125,0.408125
"extant","Rodentia","Muridae","Holochilus","Holochilus magnus",2.38,238.5,2.788125,0.408125
"extant","Artiodactyla","Cervidae","Hippocamelus","Hippocamelus antisensis",4.84,68599.3,5.24904761904762,0.40904761904762
"extant","Rodentia","Caviidae","Dolichotis","Dolichotis salinicola",3.2,1600,2.788125,0.411875
"extant","Carnivora","Otariidae","Arctocephalus","Arctocephalus townsendi",5.02,105000,4.60282608695652,0.417173913043478
"extant","Primates","Cercopithecidae","Pygathrix","Pygathrix avunculus",3.92,8250,4.338,0.418
"extant","Primates","Cercopithecidae","Pygathrix","Pygathrix nemaeus",3.92,8310,4.338,0.418
"extant","Primates","Cercopithecidae","Trachypithecus","Trachypithecus cristatus",3.92,8350,4.338,0.418
"extant","Primates","Cercopithecidae","Trachypithecus","Trachypithecus geei",3.92,8350,4.338,0.418
"extant","Primates","Cercopithecidae","Trachypithecus","Trachypithecus phayrei",3.92,8400,4.338,0.418
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys validus",2.37,232.6,2.788125,0.418125
"extant","Rodentia","Octodontidae","Octodon","Octodon lunatus",2.37,233,2.788125,0.418125
"extant","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus",4.34,22000,4.76243902439024,0.422439024390244
"extant","Rodentia","Hystricidae","Trichys","Trichys fasciculata",3.215,1655,2.788125,0.426875
"extant","Rodentia","Sciuridae","Petaurista","Petaurista petaurista",3.215,1660.15,2.788125,0.426875
"extant","Rodentia","Sciuridae","Dremomys","Dremomys lokriah",2.36,227,2.788125,0.428125
"extant","Rodentia","Sciuridae","Hylopetes","Hylopetes phayrei",2.36,227,2.788125,0.428125
"extant","Rodentia","Muridae","Rattus","Rattus mordax",2.36,230,2.788125,0.428125
"extant","Rodentia","Muridae","Neotoma","Neotoma fuscipes",2.36,229.8,2.788125,0.428125
"extant","Rodentia","Muridae","Neotoma","Neotoma phenax",2.36,227.5,2.788125,0.428125
"extant","Rodentia","Ctenomyidae","Ctenomys","Ctenomys saltarius",2.36,230,2.788125,0.428125
"extant","Rodentia","Echimyidae","Diplomys","Diplomys labilis",2.36,227.5,2.788125,0.428125
"extant","Artiodactyla","Cervidae","Axis","Axis axis",4.82,66172.8,5.24904761904762,0.429047619047619
"extant","Rodentia","Muridae","Mallomys","Mallomys aroaensis",3.22,1664,2.788125,0.431875
"extant","Rodentia","Sciuridae","Petaurista","Petaurista philippensis",3.22,1652,2.788125,0.431875
"extant","Diprotodontia","Macropodidae","Macropus","Macropus robustus",4.33,21262.5,4.76243902439024,0.432439024390244
"extant","Lagomorpha","Leporidae","Lepus","Lepus starcki",3.44,2750,3.00666666666667,0.433333333333333
